ticker;site;headline;date
GOOGL;reuters;Timeline: Autonomous car pioneer Levandowski faces;2019-08-27
TSLA;reuters;Timeline - Tesla CEO Elon Musk's promises to investors;2018-05-03
AAPL;bloomberg;Time Was Up for Jony Ive and Apple's Cult of Design;2019-06-27
GOOG;wsj;Time to Google 'Political Savvy';2018-10-08
AAPL;cnbc;Tim Cook's performance as Apple CEO;2017-11-06
AAPL;bloomberg;Tim Cook's Letter to Shareholders About Sales Slowdown;2019-01-03
AAPL;theguardian;Tim Cook's activism is changing Apple – but his future may;2015-04-04
AAPL;bloomberg;Tim Cook's $12 Million Bonus for 2018 Is His Biggest Ever;2019-01-08
AAPL;cnbc;Tim Cook: What coming out cost him—and why he still has ';2018-06-23
AAPL;theguardian;Tim Cook: iPhones that will drive people to upgrade are on;2016-05-03
AAPL;cnbc;Tim Cook: if FBI iPhone 'case came up again, we would;2018-03-28
AAPL;theguardian;Tim Cook: FBI's claims of weakened surveillance powers;2016-03-17
AAPL;cnbc;Tim Cook: Buffett stake shows that Apple is not really a tech;2019-05-06
AAPL;cnbc;Tim Cook: Apple's greatest contribution will be 'about health';2019-01-08
AAPL;cnbc;Tim Cook: Apple will donate $2 million to aid Charlottesville;2017-08-17
AAPL;theguardian;Tim Cook: Apple products aren't just for the rich;2017-09-12
AAPL;theguardian;Tim Cook: 'If you've built a chaos factory, you can't dodge;2019-06-19
AAPL;cnbc;Tim Cook, Barack Obama, Bill Gates celebrate Stephen;2018-03-14
AAPL;wsj;Tim Cook Visits China in Hopes Beijing Will Take Another;2016-05-16
AAPL;wsj;Tim Cook Stumbles at His Specialty, Shipping Apple;2018-01-06
AAPL;cnbc;Tim Cook stresses corporate 'values,' as Apple expands;2016-11-30
AAPL;cnbc;Tim Cook shows up at Palo Alto Apple Store as new;2018-09-21
AAPL;cnbc;Tim Cook says wireless AirPods headphones don't fall out;2016-09-14
AAPL;cnbc;Tim Cook says the Class of 2018 needs to face their fears;2018-05-14
AAPL;theguardian;Tim Cook says Apple's refusal to unlock iPhone for FBI is a;2016-02-22
AAPL;cnbc;Tim Cook says Apple is not a monopoly as the government;2019-06-04
AAPL;cnbc;Tim Cook says Apple founder Steve Jobs had this unique gift;2017-09-12
AAPL;bloomberg;Tim Cook Says Apple Focused on Autonomous Systems in;2017-06-13
AAPL;cnbc;Tim Cook reportedly met with an vice premier in China;2019-03-22
AAPL;theguardian;Tim Cook plans to donate $800m fortune to charity before;2015-03-26
AAPL;theguardian;Tim Cook orders retraining for all Apple store staff after;2015-11-13
AAPL;theguardian;Tim Cook on why he met Donald Trump and the future of;2016-12-20
AAPL;wsj;Tim Cook on Taylor Swift, Apple Music - What's News;2015-10-20
AAPL;cnbc;Tim Cook on Facebook's scandal: 'I wouldn't be in this;2018-03-28
AAPL;bloomberg;Tim Cook on Donald Trump, the HomePod, and the Legacy;2017-06-15
AAPL;cnbc;Tim Cook on diversity in tech at Auburn;2017-04-07
AAPL;cnbc;Tim Cook is Silicon Valley's 'most imaginative' CEO;2017-07-17
AAPL;theguardian;Tim Cook hails Apple Watch health benefits: 'Sitting is the;2015-02-11
AAPL;cnbc;Tim Cook greets iPhone 11 customers in New York;2019-09-19
AAPL;theguardian;Tim Cook deletes blurry Super Bowl picture after Twitter;2016-02-09
AAPL;theguardian;Tim Cook defends Apple iPhone Smart Battery Case, says;2015-12-10
AAPL;cnbc;Tim Cook comments on Trump tariffs in China;2018-09-18
AAPL;cnbc;Tim Cook changes Twitter name to Tim Apple after Trump;2019-03-07
AAPL;bbc;Tim Cook blasts 'weaponisation' of personal data and;2018-10-24
AAPL;theguardian;Tim Cook and James Corden's Carpool Karaoke;2016-09-07
AAPL;cnbc;Tim Cook addresses Apple's US taxes, says no repatriation;2016-08-14
AMZN;theguardian;Through the letterbox: the secret life of an Amazon reviewer;2016-09-28
AAPL;theguardian;Three Apple workers hurt walking into glass walls in first;2018-03-05
AAPL;cnbc;Thousands are lining up for the iPhone X around the world;2017-11-03
TSLA;cnbc;This Tesla Model S was converted into a hearse;2019-08-09
TSLA;cnbc;This simple tweet from Elon Musk shows the power of;2018-08-13
GOOG;bloomberg;This Man Is the Godfather the AI Community Wants to Forget;2018-05-15
TSLA;bloomberg;This Is Why Tesla Should Answer Boring Questions;2018-05-07
TSLA;cnbc;This is what is blowing Elon Musk's mind;2016-08-03
AMZN;cnbc;This is the inspiring quote Jeff Bezos keeps on his fridge;2018-05-08
AMZN;cnbc;This is Jeff Bezos' 3-question test for new Amazon employees;2018-08-01
AMZN;cnbc;This is how Jeff Bezos became the second richest man on;2017-03-30
AMZN;cnbc;This is billionaire Jeff Bezos' daily routine and it sets him up;2018-09-15
GOOG;wsj;This Graphic Shows Why Google Got in Trouble Over Ad;2017-03-23
GOOGL;cnbc;This former Googler raised $4.5 million for her start-up;2018-03-27
AAPL;cnbc;This former Apple employee shares the 'rules for success;2017-08-10
AMZN;cnbc;This exercise convinced Jeff Bezos to launch Amazon;2017-11-06
TSLA;cnbc;This email by Elon Musk highlights one of the most;2017-06-20
TSLA;bloomberg;This Electric Truck Will Probably Beat Tesla's to Market;2017-12-13
AMZN;cnbc;This company brings in millions of dollars selling stuff on;2018-12-18
AAPL;bloomberg;This Chinese Pork CEO Was Paid More Than Tim Cook or;2018-05-15
AAPL;wsj;This Apple Cake Is the Creamiest of the Crop;2015-09-22
AAPL;cnbc;This 5-second video will crash your iPhone;2016-11-22
AMZN;theguardian;Third-party sellers and Amazon - a double-edged sword in;2015-06-23
AAPL;theguardian;Third of pre-school children have their own iPad, says study;2015-10-06
TSLA;bloomberg;Think You Know Tesla? Take Bloomberg's 30-Question Quiz;2018-11-13
AMZN;nytimes;Think Amazon's Drone Delivery Idea Is a Gimmick?;2016-08-10
AAPL;cnbc;Things Samsung Galaxy Note 9 can do that iPhone can't;2018-10-19
GOOG;cnbc;They Tried to Boycott Facebook, Apple and Google.;2018-04-01
AAPL;nytimes;They Tried to Boycott Facebook, Apple and Google.;2018-04-01
AAPL;nytimes;They Bonded Over Caramel Apple Pie;2019-06-08
TSLA;bloomberg;These Technologies May Actually Deliver Elon Musk's;2016-09-07
AAPL;cnbc;These stocks will take hit if iPhone sales miss;2016-01-05
GOOG;cnbc;These are the new names for Google's advertising software;2018-06-27
TSLA;bloomberg;There's Something Familiar About This Rocket Elon Musk;2017-03-24
TSLA;wsj;There's a War on Middle Management and Tesla Just;2018-05-18
AAPL;bbc;There's a text that'll crash your iPhone;2015-05-27
TSLA;cnbc;There is no 'active or passive' search for a new Tesla CEO;2018-02-07
AMZN;bloomberg;The Would-Be Amazon of Sex Toys Became the Radio;2017-12-18
GOOG;nytimes;The Work Diary of Parisa Tabriz, Google's 'Security Princess';2019-09-08
GOOG;bbc;The White House given racist label on Google Maps;2015-05-20
AAPL;theguardian;The weekend cook: Thomasina Miers' recipes for giant;2016-10-14
GOOG;nytimes;The Week in Tech: Sundar Pichai Has a Chat With Congress;2018-12-14
GOOG;nytimes;The Week in Business: Google Is Coming for Your Health;2019-11-17
AMZN;cnbc;The Walton family is worth more than Jeff Bezos or Bill Gates;2018-05-15
AAPL;wsj;The Ultra-Cheap Phones Even iPhone Users Will Crave;2018-04-17
AAPL;wsj;The Trouble With AirPods;2019-04-05
GOOG;bloomberg;The Transit App Trying to Beat Google and Apple at Mobile;2016-08-04
TSLA;bloomberg;The Tiny Town That Hates Elon Musk;2015-09-09
AMZN;bloomberg;The Tiny Deals Behind Mukesh Ambani's Bid to Take on;2019-04-08
AAPL;nytimes;The Times Review of the First iPhone: 'Amazing' but 'Not;2017-09-12
GOOG;nytimes;The Times Partners With Google on Virtual Reality Project;2015-10-20
AMZN;wsj;The Time Netflix Considered Selling Itself to Amazon for;2019-09-06
AAPL;nytimes;The Things That Matter From Apple's September 2019;2019-09-10
TSLA;cnbc;The Tesla Model S P100D is still the coolest car you can buy;2017-11-12
TSLA;bloomberg;The Tesla Advantage: 1.3 Billion Miles of Data;2016-12-20
AAPL;bbc;The teenager obsessed with retro Apple tech;2016-05-21
TSLA;theguardian;The strange saga of Elon Musk: inside his 'excruciating' year;2018-08-19
AMZN;cnbc;The story behind Jeff Bezos' lucky cowboy boots;2018-05-03
GOOGL;nytimes;The Story Behind 'P Is For Pterodactyl,' The Self-Described;2019-01-25
MSFT;cnbc;The simple exercise a psychologist taught Satya Nadella;2017-11-03
AAPL;cnbc;The science and design behind Apple's innovation;2017-09-14
AAPL;theguardian;The saga of Gwyneth, Apple and Instagram is a parenting;2019-04-01
AMZN;theguardian;The rural New York town fighting to keep Amazon;2018-10-09
TSLA;cnbc;The rise of SpaceX and the future of Elon Musk's Mars dream;2019-03-20
AMZN;nytimes;The Riches of Jeff Bezos;2017-07-28
AMZN;bloomberg;The Real Story of How Amazon Built the Echo;2016-04-19
AMZN;bloomberg;The Real Reason Jeff Bezos Grinds Trump's Gears;2017-08-18
AMZN;wsj;The Real Reason CVS Wants to Buy Aetna? Amazon;2017-10-27
AMZN;cnbc;The real reason Amazon buying Whole Foods terrifies;2017-06-20
MSFT;theguardian;The racist hijacking of Microsoft's chatbot shows how;2016-03-29
AAPL;cnbc;The race is on to make iPhone screen glass unbreakable;2018-04-26
GOOG;wsj;The Race Is On to Challenge Google-Facebook 'Duopoly;2017-06-19
AAPL;bloomberg;The Problem With D.C.'s New Apple Store;2019-05-10
GOOG;bloomberg;The Problem With 'Areas of Interest' on Google Maps;2016-08-02
AMZN;wsj;The Prime Effect: How Amazon's Two-Day Shipping Is;2018-09-20
AMZN;cnbc;The Post Office wants to raise the fees it charges Amazon;2018-10-11
TSLA;bloomberg;The Polestar 2 Is Priced to Beat Tesla's Best-Selling Model 3;2019-02-27
AAPL;wsj;The Phone That's Failing Apple: iPhone XR;2019-01-06
GOOG;bloomberg;The Perks Planned for Google's Giant New London Offices;2017-06-01
AMZN;wsj;The Other Amazon Effect: How Prices Have Become Less;2018-08-25
AAPL;bloomberg;The One Where Apple Tried to Buy Its Way Into Hollywood;2019-10-23
GOOG;theguardian;The official and unofficial stories of Google in space;2015-01-26
AMZN;theguardian;The office after Amazon: is the workplace becoming a jungle?;2015-08-21
AAPL;cnbc;The No. 1 reason Apple has been so successful can be;2017-07-13
TSLA;wsj;The Next Tesla? Rimac's All-Electric Hypercar Is Built to;2019-10-02
AAPL;cnbc;The next iPhone is the last hurrah for smartphones;2017-03-28
AMZN;theguardian;The New Yorker Presents review – Amazon show captures;2016-01-30
GOOG;bloomberg;The New View-Master Is a Google-Powered Virtual Reality;2015-02-13
AAPL;nytimes;The New Apple TV Invigorates the Set-Top Box;2015-10-28
AMZN;theguardian;The National Enquirer v Bezos: scandal hits;2019-02-08
AMZN;nytimes;The Mystery of Amazon HQ2 Has Finalists Seeing Clues;2018-09-07
MSFT;bloomberg;The Most Valuable Company (for Now) Is Having a;2019-05-02
AAPL;cnbc;The most important feature of the new iPhone 11 is its price;2019-09-10
AAPL;bloomberg;The Most Important Apple Executive You've Never Heard Of;2016-02-18
AMZN;nytimes;The Most Fun (and Useful) Things You Can Do With an;2018-09-19
GOOG;cnbc;The morning routine of Google CEO Sundar Pichai;2018-08-10
AAPL;wsj;The Morning Download: Apple's New iPhone Poised to;2017-09-13
AAPL;theguardian;the moment Apple's iPad Pro fails company's top lawyer;2016-03-02
AMZN;nytimes;The Mind-Boggling Ascent of Amazon and Jeff Bezos;2017-07-28
AAPL;cnbc;The many reasons Apple could rally 11 percent;2017-09-12
AAPL;nytimes;The Man Who Made Your iPhone Wants to Run Taiwan. A;2019-04-17
AMZN;bloomberg;The Man Who Built Amazon's Delivery Machine;2019-12-17
GOOG;nytimes;The Making of Virtually Real Art With Google's Tilt Brush;2017-01-04
AAPL;theguardian;The MacBook Selfie Stick is the art project Apple lovers;2016-02-26
AAPL;nytimes;The Long, Monstrous Reign of the Red Delicious Apple Is;2018-08-29
AAPL;bbc;The logic in Apple buying McLaren;2016-09-21
AMZN;wsj;The Limits of Amazon;2018-01-01
AAPL;cnbc;The lesson Steve Jobs taught Apple CEO Tim Cook;2018-04-06
AAPL;wsj;The Lesson I Learned from Steve Jobs;2019-10-11
GOOG;nytimes;The Latest Fashion, Trending on Google;2015-04-26
AMZN;theguardian;The key players in the Bezos-Pecker scandal;2019-02-08
AMZN;cnbc;The Jeff Bezos quote that Nasdaq CEO Adena Friedman;2018-05-17
AAPL;nytimes;The Jamaican Apple Pickers of Upstate New York;2017-10-05
AAPL;nytimes;The iPhone XS and XS Max Review: Big Screens That Are;2018-09-18
AAPL;nytimes;The iPhone X Is Cool. That Doesn't Mean You Are Ready;2017-11-01
AAPL;nytimes;The iPhone X Arrives Friday. Here's What You Need to Know;2017-10-30
AAPL;theguardian;The iPhone only exists because Steve Jobs 'hated this guy;2017-06-21
MSFT;theguardian;The iPhone only exists because Steve Jobs 'hated this guy;2017-06-21
AAPL;bloomberg;The IPhone of Toothbrushes to Sell Offline, Too, in Target;2018-10-01
AAPL;theguardian;The iPhone is the crack cocaine of technology. Don't;2017-06-29
AAPL;nytimes;The iPhone Is 10 Years Old. Here's the Story of Its Birth;2017-06-19
AAPL;cnbc;The iPhone has peaked;2018-11-02
AAPL;wsj;The iPhone Evolution;2017-06-29
AAPL;bbc;The iPhone at 10: How the smartphone became so smart;2016-12-26
AAPL;theguardian;The iPhone at 10: evolution of the Apple smartphone;2017-01-09
AAPL;nytimes;The iPhone 8: A Worthy Refinement Before the Next;2017-09-19
AAPL;nytimes;The iPhone 8 Reviews: What the Critics Say;2017-09-19
AAPL;cnbc;The iPhone 8 and iPhone 8 Plus were just announced;2017-09-12
AAPL;cnbc;The iPhone 7's powerful camera could take virtual reality;2016-09-08
AAPL;cnbc;The iPad is getting a full version of Photoshop next year;2018-10-15
AAPL;wsj;The iPad Is About to Get More Useful—and Confusing;2017-07-05
AAPL;wsj;The Investment That Cost Apple $9 Billion in 2018;2018-12-27
MSFT;bbc;The Interview | President of Microsoft - Brad Smith;2019-09-25
AMZN;cnbc;The inside story of why Amazon bought PillPack in its effort;2019-05-10
AAPL;bloomberg;The Inside Story of Apple's $14 Billion Tax Bill;2016-12-16
AAPL;bbc;The Inquiry | Why Doesn't Apple Pay More Tax?;2017-11-23
AMZN;cnbc;The holiday is over: Amazon will collect sales taxes;2017-03-24
AMZN;cnbc;The Hidden Player Spurring a Wave of Cheap Consumer;2017-12-06
AMZN;nytimes;The Hidden Player Spurring a Wave of Cheap Consumer;2017-12-06
MSFT;nytimes;The Hardware Side of Microsoft Unveils a Pile of New;2015-10-06
AMZN;theguardian;The grassroots coalition that took on Amazon ... and won;2019-03-25
AMZN;bbc;The Grand Tour: Jeremy Clarkson's Amazon show to;2016-09-16
GOOG;bloomberg;The Google Walkout Is a New Kind of Worker Activism;2018-11-02
GOOG;nytimes;The Google Translate World Cup;2018-07-13
GOOG;nytimes;The Google Pixel 3 Review: Phone's Smarts Shine;2018-10-15
GOOG;bbc;The Google city that has angered Toronto;2019-05-17
GOOG;bloomberg;The Google AI Ethics Board With Actual Power Is Still Around;2019-04-06
AMZN;bloomberg;The Future Will Be Recorded, on Your Smart Speaker;2019-06-09
AAPL;bloomberg;The Future of the IPhone Is Boring;2017-09-11
TSLA;bloomberg;The Future of Tesla Hinges on This Gigantic Tent;2018-06-25
TSLA;nytimes;The Future of Electric Cars Is Brighter With Elon Musk in It;2018-10-01
AMZN;cnbc;The future arrives? Amazon's Prime Air completes its first;2016-12-14
AMZN;theguardian;The flaw in Amazon's management fad | Andre Spicer;2015-08-17
MSFT;wsj;The First Rule of Microsoft Excel—Don't Tell Anyone You're;2018-10-05
MSFT;cnbc;The first big purchase Bill Gates made when Microsoft;2017-12-21
MSFT;cnbc;The Final Call: Coke, Microsoft & more;2015-02-13
AMZN;nytimes;The Facts Behind Trump's Tweets on Amazon, Taxes and;2018-03-29
AAPL;nytimes;The Fabulous Apple Cash Machine;2017-05-05
TSLA;bloomberg;The F1 Champion Who Became an Elon Musk;2018-07-01
AMZN;bloomberg;The Enormous Numbers Behind Amazon's Market Reach;2019-03-27
TSLA;cnbc;The Elon Musk way to conquer moments of doubt and failure;2016-10-11
TSLA;bloomberg;The Electric Zero DS ZF6.5 Is the Tesla Model 3 of;2017-08-02
TSLA;bloomberg;The Electric Car Revolution Now Faces Its Biggest Test;2017-04-23
AMZN;nytimes;The Echo From Amazon Brims With Groundbreaking Promise;2016-03-09
AAPL;nytimes;The Easy, Belated Way to Add a Headphone Jack to Your;2018-03-29
AMZN;wsj;The Drones Are Coming! How Amazon, Alphabet and Uber;2019-10-25
GOOGL;wsj;The Drones Are Coming! How Amazon, Alphabet and Uber;2019-10-25
GOOGL;theguardian;The Doll's Alphabet by Camilla Grudova review;2017-02-07
MSFT;wsj;The Digital Assistant Cortana Has a One-Track Mind;2016-04-29
GOOG;nytimes;The Danish Politician Who Accused Google of Antitrust;2015-04-15
AMZN;wsj;The Dangerous Products on Amazon;2019-08-23
TSLA;theguardian;The customer is always wrong: Tesla lets out self-driving;2017-04-04
AMZN;bbc;The community that rejected Amazon;2019-02-15
AAPL;bloomberg;The Chinese Smartphone Upstarts Taking on Apple and;2018-08-08
TSLA;bloomberg;The Chinese Developer That Reckons It Can Take on Tesla;2019-03-19
GOOG;bloomberg;The Cheapest Trip to Mars Leaves From This Tiny Indian;2016-11-30
GOOG;nytimes;The Case Against Google;2018-02-20
TSLA;theguardian;The car is dead, long live the car, thanks to Tesla;2017-08-06
TSLA;bloomberg;The Canadian Ghost Town That Tesla Is Bringing Back to Life;2017-10-31
AMZN;bloomberg;The Billion-Dollar Race to Become China's Amazon Twitch;2019-08-11
AAPL;theguardian;The billion-dollar palaces of Apple, Facebook and Google;2017-07-23
TSLA;cnbc;The biggest risk that will determine Tesla's fate: Elon Musk;2017-08-15
GOOG;bloomberg;The Big Problem for All the New Gaming Platforms;2019-03-28
MSFT;bloomberg;The Big Problem for All the New Gaming Platforms;2019-03-28
AMZN;bloomberg;The Big Hack: Amazon, Apple, Supermicro, and Beijing;2018-10-04
TSLA;bloomberg;The Big Deal Inside Elon Musk's Little Tunnel;2018-12-19
AMZN;wsj;The Bezos Fortune: A Breakdown of the Amazon;2018-01-18
AAPL;nytimes;The Best Investment Since 1926? Apple;2017-09-22
AAPL;cnbc;The average American household owns more than two;2017-10-10
TSLA;wsj;The Avant-Garde BMW i8: Bavaria's Answer to Tesla;2017-08-31
AMZN;theguardian;The automated Amazon seller making the worst phone;2017-07-11
TSLA;bloomberg;The Audi E-Tron GT Targets Tesla Using Porsche DNA;2018-11-28
GOOG;theguardian;the artist who snooped on Google's data farm | Installation;2015-02-04
AAPL;wsj;The Apple Watch: Paying for a Good Time;2015-03-09
AAPL;nytimes;The Apple Watch: More Than Just a Bracelet;2015-05-05
AAPL;wsj;The Apple Watch and Baselworld 2015: Where it Paid to;2015-04-13
AAPL;theguardian;The Apple Tart of Hope by Sarah Moore Fitzgerald - review;2016-06-13
AAPL;bloomberg;The Apple Store Line Is Dying;2016-09-16
AAPL;theguardian;The Apple Pencil: an illustrator's review;2016-03-11
AAPL;wsj;The Apple Card Is Here, With Cash Back and Privacy;2019-03-25
AMZN;wsj;The Antitrust Case Against Facebook, Google and Amazon;2018-01-16
GOOG;wsj;The Antitrust Case Against Facebook, Google and Amazon;2018-01-16
